train/n02092339/n02092339_661.JPEG,17
train/n02093256/n02093256_2932.JPEG,18
train/n02088094/n02088094_10397.JPEG,1
train/n02094114/n02094114_3187.JPEG,24
train/n02092002/n02092002_3183.JPEG,16
train/n02095570/n02095570_8102.JPEG,28
train/n02091244/n02091244_3289.JPEG,12
train/n02090622/n02090622_1045.JPEG,10
train/n02088466/n02088466_5639.JPEG,4
train/n02089078/n02089078_3652.JPEG,6
train/n02094433/n02094433_3639.JPEG,26
train/n02087394/n02087394_9044.JPEG,0
train/n02089973/n02089973_504.JPEG,8
train/n02094433/n02094433_9351.JPEG,26
train/n02094258/n02094258_2312.JPEG,25
train/n02091244/n02091244_11140.JPEG,12
train/n02091635/n02091635_2892.JPEG,14
train/n02094433/n02094433_1219.JPEG,26
train/n02090379/n02090379_14032.JPEG,9
train/n02091635/n02091635_10426.JPEG,14
train/n02091244/n02091244_9539.JPEG,12
train/n02091467/n02091467_12664.JPEG,13
train/n02088238/n02088238_9486.JPEG,2
train/n02093991/n02093991_10359.JPEG,23
train/n02088466/n02088466_8969.JPEG,4
train/n02090379/n02090379_6131.JPEG,9
train/n02092339/n02092339_5117.JPEG,17
train/n02092339/n02092339_4967.JPEG,17
train/n02092339/n02092339_7181.JPEG,17
train/n02091831/n02091831_4811.JPEG,15
train/n02090622/n02090622_5098.JPEG,10
train/n02093428/n02093428_873.JPEG,19
train/n02093428/n02093428_3667.JPEG,19
train/n02088632/n02088632_6729.JPEG,5
train/n02092339/n02092339_1727.JPEG,17
train/n02094433/n02094433_7908.JPEG,26
train/n02090721/n02090721_855.JPEG,11
train/n02092002/n02092002_11917.JPEG,16
train/n02094114/n02094114_694.JPEG,24
train/n02091635/n02091635_599.JPEG,14
train/n02095570/n02095570_873.JPEG,28
train/n02088238/n02088238_13029.JPEG,2
train/n02091831/n02091831_5470.JPEG,15
train/n02091467/n02091467_3135.JPEG,13
train/n02093256/n02093256_1370.JPEG,18
train/n02088094/n02088094_11132.JPEG,1
train/n02088094/n02088094_166.JPEG,1
train/n02088094/n02088094_5396.JPEG,1
train/n02091244/n02091244_2384.JPEG,12
train/n02095314/n02095314_4108.JPEG,27
train/n02090721/n02090721_3994.JPEG,11
train/n02094433/n02094433_3261.JPEG,26
train/n02095314/n02095314_3921.JPEG,27
train/n02093428/n02093428_11402.JPEG,19
train/n02091244/n02091244_13288.JPEG,12
train/n02090622/n02090622_4458.JPEG,10
train/n02092339/n02092339_6818.JPEG,17
train/n02088238/n02088238_5822.JPEG,2
train/n02095570/n02095570_5276.JPEG,28
train/n02090622/n02090622_3800.JPEG,10
train/n02087394/n02087394_9446.JPEG,0
train/n02093647/n02093647_977.JPEG,20
train/n02088238/n02088238_10865.JPEG,2
train/n02093256/n02093256_2462.JPEG,18
train/n02093647/n02093647_5810.JPEG,20
train/n02092339/n02092339_1930.JPEG,17
train/n02088466/n02088466_1834.JPEG,4
train/n02094258/n02094258_2385.JPEG,25
train/n02093647/n02093647_5305.JPEG,20
train/n02088364/n02088364_16502.JPEG,3
train/n02091467/n02091467_3453.JPEG,13
train/n02088238/n02088238_2326.JPEG,2
train/n02093647/n02093647_1027.JPEG,20
train/n02087394/n02087394_4410.JPEG,0
train/n02088632/n02088632_3041.JPEG,5
train/n02087394/n02087394_381.JPEG,0
train/n02088094/n02088094_5519.JPEG,1
train/n02092002/n02092002_6503.JPEG,16
train/n02088364/n02088364_1363.JPEG,3
train/n02092339/n02092339_3987.JPEG,17
train/n02088094/n02088094_2863.JPEG,1
train/n02094433/n02094433_801.JPEG,26
train/n02093859/n02093859_3820.JPEG,22
train/n02089867/n02089867_5314.JPEG,7
train/n02088364/n02088364_16060.JPEG,3
train/n02094114/n02094114_7195.JPEG,24
train/n02093256/n02093256_9155.JPEG,18
train/n02093256/n02093256_1335.JPEG,18
train/n02093647/n02093647_1192.JPEG,20
train/n02088364/n02088364_476.JPEG,3
train/n02093754/n02093754_2197.JPEG,21
train/n02090721/n02090721_396.JPEG,11
train/n02088632/n02088632_1483.JPEG,5
train/n02092002/n02092002_15983.JPEG,16
train/n02088364/n02088364_13484.JPEG,3
train/n02093991/n02093991_5264.JPEG,23
train/n02092002/n02092002_7696.JPEG,16
train/n02090721/n02090721_2331.JPEG,11
train/n02095570/n02095570_7467.JPEG,28
train/n02091467/n02091467_5823.JPEG,13
train/n02093256/n02093256_1629.JPEG,18
train/n02093428/n02093428_2759.JPEG,19
train/n02095570/n02095570_4875.JPEG,28
train/n02094258/n02094258_105.JPEG,25
train/n02093754/n02093754_5038.JPEG,21
train/n02088094/n02088094_13091.JPEG,1
train/n02093256/n02093256_4384.JPEG,18
train/n02095314/n02095314_2561.JPEG,27
train/n02091635/n02091635_4377.JPEG,14
train/n02091831/n02091831_1058.JPEG,15
train/n02092002/n02092002_29742.JPEG,16
train/n02094433/n02094433_4837.JPEG,26
train/n02090721/n02090721_2205.JPEG,11
train/n02092339/n02092339_3184.JPEG,17
train/n02093647/n02093647_1728.JPEG,20
train/n02090721/n02090721_5618.JPEG,11
train/n02093991/n02093991_1690.JPEG,23
train/n02092002/n02092002_11105.JPEG,16
train/n02093428/n02093428_3039.JPEG,19
train/n02089078/n02089078_9470.JPEG,6
train/n02093256/n02093256_8183.JPEG,18
train/n02088466/n02088466_2146.JPEG,4
train/n02095889/n02095889_8681.JPEG,29
train/n02091467/n02091467_11503.JPEG,13
train/n02093859/n02093859_5243.JPEG,22
train/n02091467/n02091467_5158.JPEG,13
train/n02089867/n02089867_4333.JPEG,7
train/n02093991/n02093991_3796.JPEG,23
train/n02094433/n02094433_5820.JPEG,26
train/n02093991/n02093991_521.JPEG,23
train/n02093647/n02093647_4683.JPEG,20
train/n02088094/n02088094_7363.JPEG,1
train/n02093647/n02093647_2643.JPEG,20
train/n02095570/n02095570_129.JPEG,28
train/n02095889/n02095889_14797.JPEG,29
train/n02093256/n02093256_1810.JPEG,18
train/n02095570/n02095570_1178.JPEG,28
train/n02094258/n02094258_1953.JPEG,25
train/n02092339/n02092339_4414.JPEG,17
train/n02094258/n02094258_5915.JPEG,25
train/n02089867/n02089867_5662.JPEG,7
train/n02087394/n02087394_12.JPEG,0
train/n02088094/n02088094_3735.JPEG,1
train/n02091831/n02091831_5118.JPEG,15
train/n02089973/n02089973_3156.JPEG,8
train/n02092339/n02092339_5438.JPEG,17
train/n02091635/n02091635_5336.JPEG,14
train/n02094433/n02094433_1757.JPEG,26
train/n02093428/n02093428_1670.JPEG,19
train/n02088364/n02088364_1906.JPEG,3
train/n02089973/n02089973_5213.JPEG,8
train/n02092339/n02092339_7184.JPEG,17
train/n02091467/n02091467_483.JPEG,13
train/n02087394/n02087394_9126.JPEG,0
train/n02092339/n02092339_3749.JPEG,17
train/n02088466/n02088466_2205.JPEG,4
train/n02093428/n02093428_5252.JPEG,19
train/n02090721/n02090721_1782.JPEG,11
train/n02089867/n02089867_5320.JPEG,7
train/n02092002/n02092002_11210.JPEG,16
train/n02090622/n02090622_276.JPEG,10
train/n02090379/n02090379_11740.JPEG,9
train/n02091467/n02091467_13054.JPEG,13
train/n02093859/n02093859_3144.JPEG,22
train/n02094114/n02094114_4018.JPEG,24
train/n02090379/n02090379_6293.JPEG,9
train/n02094258/n02094258_6990.JPEG,25
train/n02090379/n02090379_10333.JPEG,9
train/n02089867/n02089867_7933.JPEG,7
train/n02089973/n02089973_3807.JPEG,8
train/n02093647/n02093647_4545.JPEG,20
train/n02093991/n02093991_592.JPEG,23
train/n02090622/n02090622_2950.JPEG,10
train/n02093428/n02093428_1123.JPEG,19
train/n02088466/n02088466_474.JPEG,4
train/n02089078/n02089078_461.JPEG,6
train/n02094258/n02094258_5823.JPEG,25
train/n02093859/n02093859_1321.JPEG,22
train/n02090721/n02090721_4154.JPEG,11
train/n02093647/n02093647_630.JPEG,20
train/n02091635/n02091635_8515.JPEG,14
train/n02087394/n02087394_1022.JPEG,0
train/n02093859/n02093859_1339.JPEG,22
train/n02088238/n02088238_5425.JPEG,2
train/n02091831/n02091831_3761.JPEG,15
train/n02090622/n02090622_407.JPEG,10
train/n02088238/n02088238_989.JPEG,2
train/n02089973/n02089973_2633.JPEG,8
train/n02091831/n02091831_3199.JPEG,15
train/n02093428/n02093428_3102.JPEG,19
train/n02093428/n02093428_17476.JPEG,19
train/n02088094/n02088094_732.JPEG,1
train/n02094433/n02094433_868.JPEG,26
train/n02093256/n02093256_33592.JPEG,18
train/n02095889/n02095889_5011.JPEG,29
train/n02091244/n02091244_3791.JPEG,12
train/n02094114/n02094114_2819.JPEG,24
train/n02091467/n02091467_7151.JPEG,13
train/n02091831/n02091831_12714.JPEG,15
train/n02093256/n02093256_3759.JPEG,18
train/n02093991/n02093991_3644.JPEG,23
train/n02090721/n02090721_5222.JPEG,11
train/n02088238/n02088238_6059.JPEG,2
train/n02091467/n02091467_13119.JPEG,13
train/n02093991/n02093991_6479.JPEG,23
train/n02093754/n02093754_4051.JPEG,21
train/n02095889/n02095889_6009.JPEG,29
train/n02093647/n02093647_2375.JPEG,20
train/n02094433/n02094433_5499.JPEG,26
train/n02088632/n02088632_5429.JPEG,5
train/n02088364/n02088364_3767.JPEG,3
train/n02088364/n02088364_9486.JPEG,3
train/n02094433/n02094433_3034.JPEG,26
train/n02094433/n02094433_596.JPEG,26
train/n02095570/n02095570_4824.JPEG,28
train/n02087394/n02087394_7449.JPEG,0
train/n02088094/n02088094_3858.JPEG,1
train/n02087394/n02087394_2478.JPEG,0
train/n02090622/n02090622_2928.JPEG,10
train/n02092339/n02092339_7765.JPEG,17
train/n02093428/n02093428_12404.JPEG,19
train/n02087394/n02087394_15829.JPEG,0
train/n02087394/n02087394_17592.JPEG,0
train/n02091635/n02091635_4817.JPEG,14
train/n02093256/n02093256_2763.JPEG,18
train/n02088364/n02088364_12053.JPEG,3
train/n02093256/n02093256_12924.JPEG,18
train/n02087394/n02087394_10181.JPEG,0
train/n02087394/n02087394_27278.JPEG,0
train/n02088238/n02088238_7308.JPEG,2
train/n02090622/n02090622_3865.JPEG,10
train/n02094258/n02094258_407.JPEG,25
train/n02093647/n02093647_6576.JPEG,20
train/n02088094/n02088094_4004.JPEG,1
train/n02093991/n02093991_7177.JPEG,23
train/n02088238/n02088238_664.JPEG,2
train/n02088632/n02088632_8199.JPEG,5
train/n02088364/n02088364_13239.JPEG,3
train/n02088238/n02088238_6839.JPEG,2
train/n02095570/n02095570_4369.JPEG,28
train/n02091831/n02091831_2302.JPEG,15
train/n02088094/n02088094_10089.JPEG,1
train/n02087394/n02087394_11727.JPEG,0
train/n02091635/n02091635_6981.JPEG,14
train/n02094114/n02094114_59.JPEG,24
train/n02094114/n02094114_3357.JPEG,24
train/n02091467/n02091467_2793.JPEG,13
train/n02091467/n02091467_10620.JPEG,13
train/n02095570/n02095570_6471.JPEG,28
train/n02090622/n02090622_4657.JPEG,10
train/n02093859/n02093859_3258.JPEG,22
train/n02088238/n02088238_8488.JPEG,2
train/n02093256/n02093256_5943.JPEG,18
train/n02091467/n02091467_5695.JPEG,13
train/n02095570/n02095570_1172.JPEG,28
train/n02093428/n02093428_2617.JPEG,19
train/n02088094/n02088094_913.JPEG,1
train/n02088094/n02088094_4182.JPEG,1
train/n02088364/n02088364_11105.JPEG,3
train/n02089078/n02089078_3355.JPEG,6
train/n02090721/n02090721_646.JPEG,11
train/n02088632/n02088632_220.JPEG,5
train/n02088094/n02088094_6408.JPEG,1
train/n02093754/n02093754_1612.JPEG,21
train/n02094433/n02094433_2214.JPEG,26
train/n02090721/n02090721_515.JPEG,11
train/n02094114/n02094114_3565.JPEG,24
train/n02089867/n02089867_6252.JPEG,7
train/n02095889/n02095889_9007.JPEG,29
train/n02093991/n02093991_5848.JPEG,23
train/n02095570/n02095570_9454.JPEG,28
train/n02093859/n02093859_2598.JPEG,22
train/n02094114/n02094114_749.JPEG,24
train/n02091244/n02091244_12208.JPEG,12
train/n02091467/n02091467_5550.JPEG,13
train/n02095314/n02095314_3235.JPEG,27
train/n02093256/n02093256_3812.JPEG,18
train/n02092002/n02092002_12394.JPEG,16
train/n02093991/n02093991_10543.JPEG,23
train/n02089867/n02089867_4411.JPEG,7
train/n02093991/n02093991_1422.JPEG,23
train/n02093991/n02093991_2753.JPEG,23
train/n02095314/n02095314_5011.JPEG,27
train/n02091467/n02091467_2065.JPEG,13
train/n02092339/n02092339_3.JPEG,17
train/n02091831/n02091831_2391.JPEG,15
train/n02091635/n02091635_4987.JPEG,14
train/n02092339/n02092339_6228.JPEG,17
train/n02092002/n02092002_149.JPEG,16
train/n02090379/n02090379_9504.JPEG,9
train/n02088466/n02088466_8645.JPEG,4
train/n02091467/n02091467_1515.JPEG,13
train/n02087394/n02087394_9352.JPEG,0
train/n02091467/n02091467_5346.JPEG,13
train/n02088238/n02088238_8240.JPEG,2
train/n02094114/n02094114_6162.JPEG,24
train/n02088238/n02088238_8950.JPEG,2
train/n02088364/n02088364_129.JPEG,3
train/n02093647/n02093647_4365.JPEG,20
train/n02091635/n02091635_374.JPEG,14
train/n02091635/n02091635_7324.JPEG,14
train/n02093256/n02093256_5428.JPEG,18
train/n02095314/n02095314_3796.JPEG,27
train/n02094433/n02094433_1416.JPEG,26
train/n02093256/n02093256_47095.JPEG,18
train/n02088094/n02088094_3531.JPEG,1
train/n02093647/n02093647_24.JPEG,20
train/n02093859/n02093859_3376.JPEG,22
train/n02088466/n02088466_472.JPEG,4
train/n02093647/n02093647_3401.JPEG,20
train/n02093859/n02093859_5917.JPEG,22
train/n02088466/n02088466_3086.JPEG,4
train/n02089078/n02089078_2225.JPEG,6
train/n02095570/n02095570_471.JPEG,28
train/n02093859/n02093859_1284.JPEG,22
train/n02088238/n02088238_7902.JPEG,2
train/n02093859/n02093859_284.JPEG,22
train/n02091467/n02091467_3469.JPEG,13
train/n02095889/n02095889_5064.JPEG,29
train/n02089867/n02089867_6088.JPEG,7
train/n02094258/n02094258_198.JPEG,25
train/n02091467/n02091467_4387.JPEG,13
train/n02088466/n02088466_8032.JPEG,4
train/n02091467/n02091467_9162.JPEG,13
train/n02093647/n02093647_8250.JPEG,20
train/n02091244/n02091244_976.JPEG,12
train/n02087394/n02087394_1938.JPEG,0
train/n02093754/n02093754_3696.JPEG,21
train/n02088094/n02088094_1636.JPEG,1
train/n02094258/n02094258_1805.JPEG,25
train/n02091635/n02091635_6388.JPEG,14
train/n02088466/n02088466_1227.JPEG,4
train/n02088632/n02088632_8439.JPEG,5
train/n02091467/n02091467_402.JPEG,13
train/n02090379/n02090379_5516.JPEG,9
train/n02094258/n02094258_4434.JPEG,25
train/n02093256/n02093256_314.JPEG,18
train/n02095314/n02095314_1717.JPEG,27
train/n02092002/n02092002_15986.JPEG,16
train/n02087394/n02087394_16627.JPEG,0
train/n02092002/n02092002_10703.JPEG,16
train/n02093647/n02093647_8001.JPEG,20
train/n02094258/n02094258_2583.JPEG,25
train/n02095889/n02095889_15014.JPEG,29
train/n02090622/n02090622_7160.JPEG,10
train/n02095314/n02095314_5041.JPEG,27
train/n02091635/n02091635_6899.JPEG,14
train/n02093647/n02093647_1963.JPEG,20
train/n02090379/n02090379_368.JPEG,9
train/n02091831/n02091831_3202.JPEG,15
train/n02091244/n02091244_3911.JPEG,12
train/n02094433/n02094433_3620.JPEG,26
train/n02092339/n02092339_1226.JPEG,17
train/n02095314/n02095314_5181.JPEG,27
train/n02090622/n02090622_6615.JPEG,10
train/n02095889/n02095889_9047.JPEG,29
train/n02088094/n02088094_5298.JPEG,1
train/n02093428/n02093428_1665.JPEG,19
train/n02092002/n02092002_10121.JPEG,16
train/n02091831/n02091831_390.JPEG,15
train/n02092339/n02092339_4415.JPEG,17
train/n02094433/n02094433_2266.JPEG,26
train/n02093256/n02093256_5894.JPEG,18
train/n02091635/n02091635_8840.JPEG,14
train/n02093428/n02093428_7235.JPEG,19
train/n02095570/n02095570_5630.JPEG,28
train/n02090622/n02090622_3502.JPEG,10
train/n02087394/n02087394_12308.JPEG,0
train/n02087394/n02087394_12667.JPEG,0
train/n02093428/n02093428_8172.JPEG,19
train/n02088094/n02088094_6246.JPEG,1
train/n02093647/n02093647_6846.JPEG,20
train/n02094258/n02094258_1281.JPEG,25
train/n02093428/n02093428_1480.JPEG,19
train/n02094258/n02094258_6394.JPEG,25
train/n02093647/n02093647_3053.JPEG,20
train/n02093859/n02093859_3143.JPEG,22
train/n02088094/n02088094_3793.JPEG,1
train/n02087394/n02087394_7952.JPEG,0
train/n02091244/n02091244_595.JPEG,12
train/n02094433/n02094433_4224.JPEG,26
train/n02090379/n02090379_13793.JPEG,9
train/n02094114/n02094114_6135.JPEG,24
train/n02090721/n02090721_1540.JPEG,11
train/n02093256/n02093256_7422.JPEG,18
train/n02093859/n02093859_4700.JPEG,22
train/n02088364/n02088364_6692.JPEG,3
train/n02088632/n02088632_9790.JPEG,5
train/n02094258/n02094258_4623.JPEG,25
train/n02091831/n02091831_5843.JPEG,15
train/n02094114/n02094114_6393.JPEG,24
train/n02093991/n02093991_7437.JPEG,23
train/n02091467/n02091467_5755.JPEG,13
train/n02094258/n02094258_4644.JPEG,25
train/n02091467/n02091467_396.JPEG,13
train/n02091831/n02091831_1182.JPEG,15
train/n02093754/n02093754_809.JPEG,21
train/n02088094/n02088094_4768.JPEG,1
train/n02095314/n02095314_2091.JPEG,27
train/n02088364/n02088364_4393.JPEG,3
